,price
13691,99
13692,60
13693,60
13694,275
13695,65
13696,149
13697,60
13698,120
13699,35
13700,261
13701,99
13702,49
13703,65
13704,150
13705,65
13706,60
13707,69
13708,150
13709,37
13710,100
13711,99
13712,160
13713,225
13714,51
13715,250
13716,66
13717,65
13718,120
13719,125
13720,260
13721,94
13722,79
13723,49
13724,1731
13725,99
13726,41
13727,90
13728,69
13729,81
13730,113
13731,35
13732,85
13733,45
13734,200
13735,100
13736,37
13737,180
13738,105
13739,200
13740,45
13741,80
13742,122
13743,400
13744,55
13745,110
13746,110
13747,135
13748,45
13749,145
13750,37
13751,90
13752,305
13753,100
13754,180
13755,90
13756,135
13757,49
13758,95
13759,155
13760,47
13761,120
13762,38
13763,199
13764,87
13765,80
13766,40
13767,155
13768,125
13769,81
13770,129
13771,83
13772,70
13773,130
13774,325
13775,30
13776,50
13777,50
13778,45
13779,200
13780,600
13781,80
13782,35
13783,75
13784,30
13785,135
13786,125
13787,62
13788,1002
13789,100
13790,50
13791,80
13792,75
13793,60
13794,75
13795,65
13796,80
13797,130
13798,333
13799,120
13800,144
13801,149
13802,150
13803,60
13804,190
13805,100
13806,150
13807,170
13808,65
13809,90
13810,55
13811,250
13812,80
13813,319
13814,120
13815,50
13816,100
13817,60
13818,175
13819,67
13820,140
13821,90
13822,165
13823,90
13824,150
13825,115
13826,65
13827,70
13828,219
13829,45
13830,55
13831,80
13832,45
13833,65
13834,47
13835,65
13836,229
13837,160
13838,500
13839,120
13840,139
13841,400
13842,45
13843,87
13844,50
13845,115
13846,51
13847,43
13848,70
13849,125
13850,55
13851,50
13852,60
13853,88
13854,85
13855,275
13856,65
13857,135
13858,40
13859,85
13860,85
13861,85
13862,120
13863,220
13864,80
13865,275
13866,125
13867,46
13868,65
13869,58
13870,60
13871,115
13872,65
13873,49
13874,70
13875,95
13876,196
13877,80
13878,35
13879,82
13880,136
13881,75
13882,68
13883,64
13884,100
13885,65
13886,350
13887,450
13888,99
13889,195
13890,48
13891,85
13892,70
13893,180
13894,90
13895,175
13896,245
13897,45
13898,34
13899,125
13900,75
13901,125
13902,200
13903,100
13904,70
13905,45
13906,154
13907,300
13908,250
13909,140
13910,59
13911,80
13912,230
13913,150
13914,45
13915,144
13916,44
13917,75
13918,45
13919,129
13920,75
13921,220
13922,125
13923,150
13924,63
13925,120
13926,45
13927,120
13928,125
13929,450
13930,1250
13931,36
13932,48
13933,50
13934,59
13935,39
13936,70
13937,150
13938,100
13939,80
13940,125
13941,180
13942,45
13943,185
13944,60
13945,40
13946,80
13947,85
13948,135
13949,70
13950,600
13951,110
13952,105
13953,100
13954,65
13955,125
13956,50
13957,360
13958,160
13959,225
13960,105
13961,175
13962,130
13963,79
13964,90
13965,283
13966,50
13967,100
13968,70
13969,199
13970,45
13971,325
13972,275
13973,130
13974,179
13975,80
13976,99
13977,135
13978,145
13979,69
13980,89
13981,75
13982,200
13983,55
13984,80
13985,75
13986,90
13987,98
13988,70
13989,132
13990,50
13991,250
13992,199
13993,99
13994,77
13995,100
13996,130
13997,60
13998,200
13999,117
14000,89
14001,44
14002,70
14003,39
14004,150
14005,60
14006,75
14007,89
14008,200
14009,124
14010,60
14011,70
14012,100
14013,117
14014,100
14015,50
14016,75
14017,75
14018,75
14019,150
14020,65
14021,22
14022,120
14023,320
14024,65
14025,95
14026,115
14027,120
14028,150
14029,40
14030,425
14031,75
14032,150
14033,49
14034,165
14035,200
14036,175
14037,97
14038,270
14039,155
14040,55
14041,80
14042,70
14043,35
14044,110
14045,129
14046,45
14047,50
14048,105
14049,45
14050,83
14051,40
14052,85
14053,400
14054,64
14055,130
14056,65
14057,200
14058,200
14059,120
14060,60
14061,60
14062,80
14063,90
14064,125
14065,40
14066,80
14067,100
14068,50
14069,37
14070,200
14071,65
14072,130
14073,95
14074,54
14075,82
14076,105
14077,30
14078,169
14079,45
14080,100
14081,75
14082,219
14083,75
14084,25
14085,250
14086,149
14087,33
14088,90
14089,87
14090,60
14091,99
14092,225
14093,45
14094,129
14095,325
14096,120
14097,35
14098,200
14099,100
14100,250
14101,122
14102,149
14103,295
14104,120
14105,150
14106,60
14107,110
14108,245
14109,100
14110,75
14111,99
14112,205
14113,110
14114,33
14115,98
14116,133
14117,45
14118,65
14119,110
14120,80
14121,150
14122,110
14123,149
14124,400
14125,150
14126,35
14127,36
14128,45
14129,65
14130,90
14131,68
14132,36
14133,34
14134,80
14135,135
14136,128
14137,40
14138,40
14139,155
14140,50
14141,40
14142,250
14143,295
14144,145
14145,199
14146,140
14147,60
14148,175
14149,150
14150,89
14151,38
14152,350
14153,105
14154,185
14155,195
14156,135
14157,60
14158,120
14159,34
14160,45
14161,199
14162,125
14163,109
14164,250
14165,150
14166,1100
14167,52
14168,119
14169,70
14170,100
14171,250
14172,150
14173,150
14174,100
14175,30
14176,35
14177,200
14178,99
14179,40
14180,170
14181,399
14182,87
14183,75
14184,55
14185,40
14186,55
14187,140
14188,71
14189,177
14190,395
14191,80
14192,198
14193,199
14194,97
14195,162
14196,99
14197,80
14198,65
14199,150
14200,35
14201,30
14202,50
14203,40
14204,259
14205,125
14206,85
14207,160
14208,450
14209,90
14210,140
14211,265
14212,85
14213,79
14214,76
14215,125
14216,150
14217,175
14218,100
14219,90
14220,92
14221,39
14222,33
14223,64
14224,90
14225,200
14226,150
14227,125
14228,369
14229,60
14230,65
14231,70
14232,162
14233,250
14234,75
14235,95
14236,75
14237,60
14238,189
14239,66
14240,100
14241,190
14242,50
14243,814
14244,100
14245,125
14246,90
14247,250
14248,115
14249,300
14250,145
14251,65
14252,150
14253,50
14254,80
14255,200
14256,69
14257,150
14258,79
14259,219
14260,199
14261,450
14262,27
14263,550
14264,120
14265,90
14266,70
14267,70
14268,110
14269,100
14270,150
14271,200
14272,145
14273,79
14274,95
14275,55
14276,207
14277,83
14278,50
14279,50
14280,200
14281,100
14282,119
14283,175
14284,49
14285,45
14286,110
14287,70
14288,500
14289,180
14290,145
14291,60
14292,550
14293,57
14294,98
14295,120
14296,100
14297,90
14298,85
14299,120
14300,180
14301,149
14302,90
14303,250
14304,50
14305,550
14306,50
14307,90
14308,165
14309,70
14310,90
14311,109
14312,96
14313,390
14314,78
14315,50
14316,200
14317,112
14318,117
14319,50
14320,200
14321,185
14322,85
14323,235
14324,75
14325,180
14326,100
14327,75
14328,200
14329,125
14330,130
14331,99
14332,40
14333,120
14334,350
14335,84
14336,83
14337,125
14338,110
14339,38
14340,138
14341,100
14342,150
14343,90
14344,154
14345,75
14346,110
14347,129
14348,190
14349,185
14350,108
14351,98
14352,39
14353,145
14354,125
14355,85
14356,89
14357,245
14358,230
14359,43
14360,40
14361,200
14362,40
14363,85
14364,50
14365,75
14366,255
14367,199
14368,70
14369,33
14370,90
14371,150
14372,229
14373,34
14374,115
14375,171
14376,50
14377,70
14378,40
14379,37
14380,1800
14381,36
14382,65
14383,120
14384,135
14385,2000
14386,70
14387,160
14388,70
14389,140
14390,69
14391,125
14392,700
14393,64
14394,250
14395,30
14396,100
14397,40
14398,200
14399,90
14400,145
14401,170
14402,70
14403,70
14404,168
14405,195
14406,250
14407,55
14408,75
14409,55
14410,75
14411,50
14412,85
14413,28
14414,60
14415,70
14416,165
14417,145
14418,125
14419,250
14420,69
14421,140
14422,250
14423,278
14424,285
14425,60
14426,30
14427,65
14428,29
14429,65
14430,45
14431,130
14432,75
14433,50
14434,160
14435,65
14436,39
14437,145
14438,195
14439,79
14440,50
14441,35
14442,325
14443,40
14444,95
14445,105
14446,43
14447,225
14448,175
14449,75
14450,94
14451,100
14452,200
14453,95
14454,65
14455,349
14456,41
14457,200
14458,85
14459,1200
14460,150
14461,65
14462,110
14463,75
14464,80
14465,45
14466,83
14467,40
14468,79
14469,70
14470,177
14471,60
14472,190
14473,240
14474,150
14475,31
14476,110
14477,120
14478,176
14479,199
14480,200
14481,70
14482,65
14483,60
14484,140
14485,150
14486,200
14487,55
14488,200
14489,100
14490,112
14491,45
14492,75
14493,45
14494,499
14495,160
14496,100
14497,175
14498,80
14499,60
14500,175
14501,65
14502,159
14503,118
14504,120
14505,91
14506,125
14507,55
14508,175
14509,100
14510,140
14511,55
14512,40
14513,180
14514,110
14515,90
14516,50
14517,135
14518,60
14519,200
14520,90
14521,180
14522,228
14523,250
14524,40
14525,65
14526,188
14527,130
14528,140
14529,130
14530,300
14531,50
14532,75
14533,200
14534,250
14535,100
14536,112
14537,230
14538,170
14539,79
14540,125
14541,285
14542,421
14543,110
14544,690
14545,169
14546,60
14547,70
14548,150
14549,120
14550,140
14551,160
14552,50
14553,120
14554,140
14555,619
14556,600
14557,76
14558,35
14559,75
14560,40
14561,54
14562,140
14563,225
14564,87
14565,131
14566,198
14567,450
14568,175
14569,100
14570,250
14571,280
14572,135
14573,2100
14574,1100
14575,87
14576,165
14577,170
14578,50
14579,79
14580,84
14581,375
14582,135
14583,125
14584,79
14585,165
14586,300
14587,45
14588,400
14589,40
14590,60
14591,250
14592,55
14593,199
14594,130
14595,44
14596,200
14597,90
14598,139
14599,250
14600,120
14601,100
14602,133
14603,120
14604,100
14605,70
14606,200
14607,89
14608,75
14609,200
14610,90
14611,190
14612,150
14613,85
14614,65
14615,110
14616,70
14617,55
14618,75
14619,59
14620,200
14621,85
14622,85
14623,158
14624,35
14625,57
14626,138
14627,90
14628,125
14629,999
14630,225
14631,45
14632,150
14633,150
14634,140
14635,40
14636,205
14637,190
14638,110
14639,150
14640,100
14641,75
14642,115
14643,50
14644,190
14645,60
14646,200
14647,90
14648,500
14649,115
14650,140
14651,50
14652,135
14653,109
14654,60
14655,148
14656,95
14657,50
14658,79
14659,50
14660,40
14661,101
14662,135
14663,99
14664,95
14665,110
14666,299
14667,79
14668,52
14669,95
14670,295
14671,65
14672,110
14673,215
14674,100
14675,450
14676,95
14677,140
14678,220
14679,355
14680,185
14681,297
14682,133
14683,100
14684,250
14685,65
14686,50
14687,135
14688,80
14689,69
14690,75
14691,125
14692,142
14693,200
14694,45
14695,97
14696,229
14697,175
14698,63
14699,45
14700,185
14701,50
14702,175
14703,133
14704,62
14705,90
14706,99
14707,61
14708,120
14709,100
14710,32
14711,80
14712,90
14713,180
14714,65
14715,49
14716,100
14717,380
14718,26
14719,100
14720,90
14721,89
14722,35
14723,66
14724,285
14725,46
14726,275
14727,89
14728,250
14729,200
14730,175
14731,140
14732,133
14733,150
14734,55
14735,142
14736,95
14737,165
14738,150
14739,99
14740,133
14741,150
14742,190
14743,60
14744,106
14745,165
14746,190
14747,750
14748,150
14749,150
14750,119
14751,62
14752,99
14753,34
14754,129
14755,105
14756,229
14757,350
14758,205
14759,85
14760,30
14761,150
14762,186
14763,50
14764,200
14765,172
14766,250
14767,133
14768,150
14769,290
14770,120
14771,95
14772,120
14773,165
14774,50
14775,180
14776,38
14777,85
14778,145
14779,29
14780,120
14781,117
14782,70
14783,180
14784,115
14785,225
14786,140
14787,45
14788,119
14789,125
14790,46
14791,50
14792,150
14793,120
14794,45
14795,115
14796,95
14797,110
14798,250
14799,300
14800,45
14801,159
14802,220
14803,159
14804,70
14805,45
14806,40
14807,81
14808,190
14809,225
14810,360
14811,125
14812,95
14813,62
14814,150
14815,495
14816,130
14817,80
14818,89
14819,55
14820,140
14821,60
14822,142
14823,125
14824,133
14825,200
14826,85
14827,625
14828,100
14829,176
14830,175
14831,75
14832,245
14833,125
14834,159
14835,110
14836,150
14837,99
14838,49
14839,140
14840,200
14841,148
14842,165
14843,59
14844,45
14845,45
14846,225
14847,70
14848,95
14849,100
14850,59
14851,50
14852,400
14853,100
14854,199
14855,35
14856,65
14857,95
14858,60
14859,200
14860,200
14861,50
14862,102
14863,152
14864,490
14865,250
14866,450
14867,98
14868,199
14869,50
14870,109
14871,145
14872,96
14873,165
14874,65
14875,130
14876,120
14877,165
14878,200
14879,122
14880,400
14881,54
14882,54
14883,54
14884,250
14885,120
14886,75
14887,65
14888,60
14889,179
14890,43
14891,130
14892,154
14893,135
14894,86
14895,85
14896,80
14897,70
14898,65
14899,100
14900,130
14901,139
14902,35
14903,100
14904,60
14905,133
14906,275
14907,112
14908,142
14909,135
14910,165
14911,200
14912,425
14913,110
14914,40
14915,70
14916,65
14917,95
14918,100
14919,140
14920,150
14921,115
14922,74
14923,175
14924,275
14925,110
14926,69
14927,50
14928,85
14929,110
14930,142
14931,75
14932,133
14933,79
14934,80
14935,239
14936,100
14937,159
14938,140
14939,250
14940,135
14941,65
14942,75
14943,195
14944,99
14945,70
14946,199
14947,65
14948,245
14949,150
14950,55
14951,650
14952,50
14953,81
14954,92
14955,105
14956,89
14957,348
14958,168
14959,65
14960,100
14961,175
14962,100
14963,119
14964,105
14965,200
14966,290
14967,62
14968,70
14969,65
14970,60
14971,160
14972,45
14973,595
14974,60
14975,95
14976,150
14977,200
14978,160
14979,300
14980,99
14981,150
14982,35
14983,170
14984,65
14985,38
14986,60
14987,500
14988,85
14989,110
14990,60
14991,148
14992,133
14993,160
14994,250
14995,95
14996,69
14997,180
14998,40
14999,85
15000,65
15001,55
15002,75
15003,125
15004,26
15005,175
15006,85
15007,179
15008,75
15009,76
15010,225
15011,40
15012,110
15013,117
15014,78
15015,800
15016,65
15017,105
15018,45
15019,34
15020,90
15021,65
15022,150
15023,160
15024,250
15025,106
15026,95
15027,69
15028,145
15029,75
15030,70
15031,225
15032,43
15033,121
15034,50
15035,198
15036,109
15037,199
15038,150
15039,49
15040,239
15041,100
15042,239
15043,239
15044,170
15045,239
15046,80
15047,239
15048,239
15049,239
15050,80
15051,140
15052,240
15053,60
15054,200
15055,159
15056,65
15057,70
15058,369
15059,120
15060,239
15061,125
15062,200
15063,50
15064,120
15065,100
15066,80
15067,140
15068,105
15069,49
15070,180
15071,70
15072,450
15073,44
15074,89
15075,172
15076,350
15077,68
15078,52
15079,70
15080,223
15081,71
15082,97
15083,75
15084,65
15085,64
15086,59
15087,100
15088,60
15089,73
15090,219
15091,999
15092,150
15093,52
15094,90
15095,150
15096,325
15097,170
15098,79
15099,175
15100,75
15101,120
15102,72
15103,80
15104,175
15105,125
15106,200
15107,1000
15108,45
15109,175
15110,89
15111,500
15112,84
15113,149
15114,110
15115,40
15116,98
15117,160
15118,32
15119,380
15120,35
15121,100
15122,239
15123,51
15124,200
15125,129
15126,239
15127,140
15128,239
15129,56
15130,239
15131,239
15132,239
15133,37
15134,91
15135,170
15136,169
15137,35
15138,180
15139,55
15140,239
15141,239
15142,175
15143,67
15144,239
15145,65
15146,125
15147,200
15148,81
15149,325
15150,333
15151,90
15152,245
15153,90
15154,999
15155,165
15156,400
15157,160
15158,75
15159,206
15160,70
15161,65
15162,126
15163,40
15164,239
15165,129
15166,92
15167,82
15168,369
15169,369
15170,99
15171,78
15172,44
15173,160
15174,220
15175,125
15176,99
15177,75
15178,300
15179,140
15180,98
15181,99
15182,178
15183,59
15184,75
15185,225
15186,60
15187,268
15188,300
15189,177
15190,60
15191,60
15192,55
15193,60
15194,135
15195,43
15196,139
15197,100
15198,100
15199,40
15200,55
15201,175
15202,300
15203,45
15204,144
15205,60
15206,250
15207,45
15208,80
15209,136
15210,149
15211,89
15212,110
15213,179
15214,500
15215,150
15216,175
15217,79
15218,117
15219,91
15220,65
15221,500
15222,85
15223,150
15224,80
15225,200
15226,325
15227,95
15228,100
15229,85
15230,115
15231,111
15232,84
15233,75
15234,95
15235,110
15236,50
15237,115
15238,225
15239,80
15240,110
15241,49
15242,90
15243,299
15244,60
15245,175
15246,115
15247,45
15248,57
15249,120
15250,409
15251,350
15252,95
15253,49
15254,155
15255,265
15256,215
15257,120
15258,54
15259,79
15260,185
15261,60
15262,750
15263,160
15264,210
15265,80
15266,85
15267,99
15268,200
15269,84
15270,105
15271,150
15272,88
15273,65
15274,110
15275,140
15276,50
15277,175
15278,100
15279,50
15280,60
15281,51
15282,55
15283,85
15284,60
15285,143
15286,85
15287,110
15288,449
15289,35
15290,369
15291,70
15292,295
15293,110
15294,65
15295,109
15296,35
15297,50
15298,44
15299,275
15300,110
15301,120
15302,50
15303,87
15304,78
15305,49
15306,109
15307,65
15308,150
15309,225
15310,100
15311,125
15312,115
15313,62
15314,50
15315,200
15316,225
15317,159
15318,150
15319,29
15320,150
15321,80
15322,35
15323,250
15324,160
15325,175
15326,150
15327,165
15328,150
15329,159
15330,140
15331,159
15332,77
15333,49
15334,55
15335,50
15336,359
15337,50
15338,40
15339,219
15340,189
15341,140
15342,96
15343,300
15344,125
15345,150
15346,60
15347,99
15348,60
15349,198
15350,350
15351,85
15352,80
15353,80
15354,135
15355,61
15356,45
15357,70
15358,60
15359,75
15360,165
15361,112
15362,69
15363,39
15364,239
15365,150
15366,42
15367,195
15368,194
15369,75
15370,130
15371,165
15372,70
15373,200
15374,40
15375,205
15376,45
15377,139
15378,339
15379,49
15380,190
15381,450
15382,45
15383,199
15384,55
15385,33
15386,149
15387,80
15388,120
15389,73
15390,2500
15391,44
15392,105
15393,70
15394,120
15395,57
15396,120
15397,100
15398,525
15399,100
15400,75
15401,45
15402,65
15403,132
15404,350
15405,50
15406,60
15407,59
15408,80
15409,450
15410,45
15411,359
15412,200
15413,120
15414,140
15415,436
15416,249
15417,300
15418,140
15419,170
15420,200
15421,60
15422,94
15423,399
15424,45
15425,60
15426,169
15427,80
15428,55
15429,220
15430,235
15431,125
15432,66
15433,80
15434,40
15435,57
15436,48
15437,99
15438,40
15439,250
15440,180
15441,115
15442,104
15443,325
15444,299
15445,40
15446,89
15447,100
15448,59
15449,300
15450,65
15451,50
15452,120
15453,125
15454,80
15455,56
15456,219
15457,197
15458,260
15459,115
15460,75
15461,66
15462,75
15463,500
15464,215
15465,175
15466,140
15467,80
15468,359
15469,80
15470,935
15471,120
15472,85
15473,100
15474,64
15475,75
15476,62
15477,96
15478,350
15479,100
15480,290
15481,50
15482,150
15483,81
15484,70
15485,70
15486,150
15487,95
15488,150
15489,169
15490,25
15491,154
15492,140
15493,130
15494,60
15495,250
15496,55
15497,150
15498,45
15499,199
15500,290
15501,85
15502,150
15503,60
15504,170
15505,47
15506,55
15507,195
15508,186
15509,99
15510,155
15511,60
15512,100
15513,500
15514,150
15515,175
15516,148
15517,130
15518,80
15519,150
15520,285
15521,70
15522,150
15523,155
15524,82
15525,200
15526,60
15527,150
15528,159
15529,38
15530,155
15531,184
15532,65
15533,150
15534,50
15535,60
15536,100
15537,60
15538,110
15539,50
15540,325
15541,225
15542,190
15543,119
15544,650
15545,104
15546,175
15547,190
15548,40
15549,100
15550,75
15551,125
15552,85
15553,60
15554,90
15555,53
15556,50
15557,45
15558,110
15559,200
15560,6000
15561,70
15562,199
15563,65
15564,95
15565,80
15566,200
15567,274
15568,50
15569,105
15570,45
15571,350
15572,350
15573,180
15574,225
15575,100
15576,1300
15577,55
15578,70
15579,50
15580,67
15581,150
15582,35
15583,90
15584,53
15585,300
15586,80
15587,299
15588,41
15589,50
15590,70
15591,500
15592,185
15593,98
15594,399
15595,170
15596,80
15597,376
15598,99
15599,200
15600,91
